STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,LABELS,Labels,TIME_PERIOD,Time period,OBS_VALUE,Observation value,NOTE_QUARTERS_2,Note quarter 2,NOTE_QUARTERS_1,Note quarter 1,NOTE_LABELS_2,Note Labels 2,NOTE_LABELS_1,Note Labels 1,OBS_STATUS,Observation status,DECIMALS,Decimals
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2000-Q3,,10467.034,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2000-Q4,,11468.532,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2001-Q1,,11011.529,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2001-Q2,,11696.439,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2001-Q3,,11345.353,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2001-Q4,,11464.634,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2002-Q1,,11099.667,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2002-Q2,,11183.026,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2002-Q3,,11023.933,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2002-Q4,,11533.629,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2003-Q1,,11266.499,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2003-Q2,,11524.272,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2003-Q3,,11533.913,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2003-Q4,,12149.316,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2004-Q1,,12238.483,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2004-Q2,,12828.113,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2004-Q3,,12215.674,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2004-Q4,,13418.707,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2005-Q1,,12859.417,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2005-Q2,,13603.545,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2005-Q3,,13098.629,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2005-Q4,,14256.321,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2006-Q1,,14579.668,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2006-Q2,,14912.655,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2006-Q3,,14346.795,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2006-Q4,,16163.35,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2007-Q1,,14685.179,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2007-Q2,,15218.327,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2007-Q3,,15296.522,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2007-Q4,,16340.665,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2008-Q1,,15338.564,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2008-Q2,,16002.54,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2008-Q3,,16234.657,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2008-Q4,,15306.874,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2009-Q1,,13490.264,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2009-Q2,,13795.082,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2009-Q3,,14290.827,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2009-Q4,,15600.843,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2010-Q1,,15522.404,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2010-Q2,,16808.282,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2010-Q3,,15951.745,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2010-Q4,,17044.092,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2011-Q1,,17130.588,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2011-Q2,,17164.731,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2011-Q3,,17423.626,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2011-Q4,,18014.441,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2012-Q1,,17400.38,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2012-Q2,,17705.854,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2012-Q3,,17693.326,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2012-Q4,,18161.383,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2013-Q1,,18208.841,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2013-Q2,,18716.637,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2013-Q3,,18887.873,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2013-Q4,,19568.054,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2014-Q1,,19614.711,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2014-Q2,,19620.722,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2014-Q3,,20278.722,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2014-Q4,,22075.787,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2015-Q1,,21642.877,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2015-Q2,,21683.664,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2015-Q3,,21018.393,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2015-Q4,,21901.875,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2016-Q1,,22047.805,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2016-Q2,,22358.178,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2016-Q3,,21803.87,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2016-Q4,,23272.926,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2017-Q1,,21935.062,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2017-Q2,,22292.736,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2017-Q3,,22276.093,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2017-Q4,,23653.163,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2018-Q1,,22733.27,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2018-Q2,,22925.48,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2018-Q3,,23047.696,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2018-Q4,,24567.853,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2019-Q1,,24293.372,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2019-Q2,,24759.816,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2019-Q3,,25055.517,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2019-Q4,,26111.188,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2020-Q1,,24827.085,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2020-Q2,,23825.409,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2020-Q3,,25548.96,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2020-Q4,,27470.918,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2021-Q1,,27560.026,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2021-Q2,,28921.74,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2021-Q3,,27878.376,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2021-Q4,,30930.267,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2022-Q1,,29216.908,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2022-Q2,,29429.275,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2022-Q3,,29193.487,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2022-Q4,,30224.063,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2023-Q1,,29184.271,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2023-Q2,,29106.693,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2023-Q3,,29680.49,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2023-Q4,,30530.353,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2024-Q1,,28576.605,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2024-Q2,,29094.4,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2024-Q3,,29394.317,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2024-Q4,,31106.23,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r23,Imports of goods and services (P7),2025-Q1,,29589.434,,,,,,,,,,p,Provisional,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1995-Q1,,2432.595,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1995-Q2,,2410.039,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1995-Q3,,2384.961,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1995-Q4,,2289.082,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1996-Q1,,2430.056,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1996-Q2,,2450.163,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1996-Q3,,2410.245,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1996-Q4,,2450.181,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1997-Q1,,2371.085,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1997-Q2,,2497.647,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1997-Q3,,2601.965,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1997-Q4,,2575.239,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1998-Q1,,2592.528,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1998-Q2,,2619.234,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1998-Q3,,2702.89,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1998-Q4,,2656.872,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1999-Q1,,2697.409,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1999-Q2,,2730.199,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1999-Q3,,2880.478,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",1999-Q4,,2772.501,,,,,,,,,,,,1,One
DATAFLOW,LU1:DF_E2501(1.0),Main Aggregates: three approaches(chain-linked volumes; 2015),I,Q,Quarterly,r13,"F. C. E., individual Households (Cnat)",2000-Q1,,2869.139,,,,,,,,,,,,1,One
